locality,Price,Number_bedrooms,Living_area
298500.0,345000,2.0,105.0
432170.7151162791,268043,2.0,74.0
257243.3125,268043,2.0,74.0
294249.7731958763,233000,2.0,78.0
326553.1914893617,259000,1.0,76.0
432170.7151162791,260000,2.0,92.0
368866.1,299000,3.0,115.0
476351.2195121951,329000,2.0,105.0
432170.7151162791,325000,2.0,128.0
367749.8620689655,325000,2.0,128.0
312382.03007518797,379000,2.0,130.0
312382.03007518797,389000,2.0,138.0
312382.03007518797,389000,2.0,133.0
270895.4090909091,189000,1.0,75.0
307370.2068965517,190000,1.0,119.0
216053.57142857142,205000,1.0,54.0
244653.84615384616,209000,2.0,129.0
300627.75,229000,2.0,75.0
257243.3125,235000,2.0,99.0
359280.95238095237,245000,3.0,117.0
360069.31192660553,330000,3.0,170.0
432170.7151162791,335000,2.0,90.0
465536.36363636365,340000,2.0,92.0
432170.7151162791,575000,4.0,182.0
291505.0,322500,2.0,113.0
277212.0068965517,165000,1.0,52.0
293285.71428571426,180000,2.0,71.0
307370.2068965517,189000,3.0,95.0
305776.1666666667,199000,2.0,115.0
277212.0068965517,240000,2.0,83.0
315000.0,265000,2.0,81.0
315000.0,265000,2.0,84.0
432170.7151162791,275000,2.0,110.0
367749.8620689655,275000,2.0,110.0
290204.597826087,279000,2.0,114.0
318074.19402985077,511000,3.0,218.0
312382.03007518797,295000,2.0,84.0
290823.125,310000,2.0,95.0
360069.31192660553,395000,2.0,110.0
299311.1111111111,249000,1.0,76.0
270895.4090909091,265500,2.0,101.0
270895.4090909091,349750,3.0,119.0
359280.95238095237,235000,2.0,82.0
290823.125,332000,2.0,95.0
312382.03007518797,184900,3.0,198.0
303358.5,310500,1.0,98.0
432170.7151162791,324000,3.0,109.0
331600.0,249000,1.0,84.0
303358.5,266555,1.0,74.0
291956.0909090909,373017,2.0,109.0
295519.04761904763,422500,3.0,148.0
360069.31192660553,345000,2.0,104.0
360069.31192660553,450000,2.0,107.0
360069.31192660553,475000,2.0,121.0
360069.31192660553,585000,2.0,133.0
360069.31192660553,650000,2.0,107.0
271620.3,273132,1.0,91.0
367749.8620689655,270000,2.0,100.0
303358.5,174000,2.0,78.0
216053.57142857142,299000,2.0,211.0
322408.375,319000,2.0,104.0
432170.7151162791,367000,2.0,88.0
312382.03007518797,689000,4.0,155.0
432170.7151162791,280000,1.0,64.0
432170.7151162791,265000,2.0,110.0
432170.7151162791,129000,4.0,92.0
244653.84615384616,149000,1.0,95.0
271620.3,149000,2.0,63.0
331600.0,150000,1.0,70.0
318074.19402985077,155000,1.0,69.0
216053.57142857142,165000,2.0,114.0
203000.0,169000,2.0,85.0
277212.0068965517,197000,2.0,77.0
216053.57142857142,199000,3.0,110.0
307370.2068965517,205000,2.0,90.0
295519.04761904763,205000,2.0,93.0
313229.4117647059,245000,2.0,91.0
330577.27142857143,265000,2.0,81.0
367749.8620689655,275000,2.0,118.0
432170.7151162791,289000,2.0,82.0
315000.0,255000,2.0,93.0
277212.0068965517,274432,2.0,109.0
277212.0068965517,279943,2.0,105.0
432170.7151162791,349000,1.0,91.0
253000.0,350000,3.0,180.0
313229.4117647059,455000,2.0,161.0
291505.0,268500,2.0,91.0
331600.0,325000,2.0,111.0
342545.45454545453,325000,2.0,109.0
432170.7151162791,365000,1.0,70.0
342545.45454545453,370000,3.0,120.0
342545.45454545453,437000,3.0,127.0
303358.5,398000,2.0,124.0
244653.84615384616,279500,2.0,99.0
290692.3076923077,287000,3.0,127.0
290692.3076923077,315000,3.0,148.0
317196.43076923076,324162,2.0,109.0
330577.27142857143,319000,2.0,100.0
326553.1914893617,419000,2.0,93.0
312382.03007518797,228000,2.0,105.0
294249.7731958763,235000,2.0,90.0
317196.43076923076,295000,2.0,97.0
277212.0068965517,298000,3.0,150.0
264300.0,298000,3.0,150.0
360069.31192660553,329000,2.0,126.0
476351.2195121951,349000,2.0,85.0
360069.31192660553,419000,4.0,202.0
432170.7151162791,618500,3.0,116.0
291505.0,217500,1.0,72.0
218718.13636363635,249500,3.0,127.0
291505.0,260500,2.0,85.0
291505.0,264500,2.0,87.0
291505.0,267000,2.0,89.0
291505.0,271500,2.0,87.0
305776.1666666667,356000,3.0,135.0
318074.19402985077,365000,2.0,105.0
318074.19402985077,365000,2.0,105.0
279595.0,370000,3.0,132.0
279595.0,380000,3.0,154.0
290204.597826087,295000,2.0,88.0
290204.597826087,299000,2.0,90.0
293285.71428571426,315000,4.0,184.0
360069.31192660553,475000,2.0,120.0
291505.0,525000,1.0,315.0
294249.7731958763,599000,1.0,222.0
293628.0,232530,2.0,96.0
432170.7151162791,245000,1.0,69.0
230500.0,181000,2.0,70.0
360069.31192660553,249000,2.0,110.0
300627.75,319130,2.0,91.0
300627.75,328830,1.0,97.0
291505.0,359000,2.0,98.0
277212.0068965517,120000,1.0,65.0
293285.71428571426,157500,2.0,92.0
294249.7731958763,159900,2.0,88.0
294249.7731958763,159900,2.0,75.0
277212.0068965517,198000,2.0,95.0
257243.3125,225000,2.0,90.0
277212.0068965517,229000,4.0,207.0
368866.1,230000,2.0,78.0
330577.27142857143,249000,2.0,118.0
277212.0068965517,585000,2.0,174.0
313229.4117647059,258500,2.0,89.0
313229.4117647059,265500,2.0,89.0
313229.4117647059,271500,2.0,89.0
317196.43076923076,339000,1.0,77.0
291505.0,234500,3.0,79.0
291956.0909090909,245000,3.0,124.0
432170.7151162791,260000,2.0,83.0
257243.3125,260000,2.0,83.0
294249.7731958763,264000,2.0,92.0
257243.3125,265000,2.0,83.0
432170.7151162791,267000,1.0,61.0
257243.3125,270000,2.0,83.0
268324.0,349000,3.0,125.0
238852.20512820513,135000,2.0,80.0
277212.0068965517,179995,2.0,184.0
291505.0,299000,3.0,109.0
290204.597826087,249043,1.0,81.0
330577.27142857143,272000,1.0,56.0
432170.7151162791,319000,2.0,68.0
244653.84615384616,169000,2.0,83.0
279595.0,178000,2.0,68.0
318074.19402985077,239000,1.0,81.0
305776.1666666667,240000,1.0,75.0
290823.125,280850,2.0,89.0
432170.7151162791,286433,2.0,82.0
432170.7151162791,295841,2.0,92.0
268324.0,295841,2.0,92.0
432170.7151162791,311425,2.0,104.0
305776.1666666667,369000,3.0,134.0
432170.7151162791,165000,2.0,79.0
295519.04761904763,337500,2.0,118.0
330577.27142857143,379900,2.0,123.0
257243.3125,237500,1.0,67.0
271007.13636363635,279483,2.0,94.0
313229.4117647059,345000,3.0,127.0
238852.20512820513,260000,2.0,94.0
406500.0,370000,2.0,98.0
406500.0,420000,2.0,98.0
360069.31192660553,175000,3.0,95.0
313229.4117647059,224000,2.0,77.0
313229.4117647059,225000,2.0,70.0
277212.0068965517,178000,2.0,85.0
255333.33333333334,178000,2.0,95.0
277212.0068965517,290000,2.0,120.0
328392.2,349500,3.0,95.0
336275.8333333333,250000,2.0,125.0
239600.0,229000,2.0,111.0
252629.2857142857,190900,1.0,73.0
252629.2857142857,190900,1.0,73.0
292334.375,419975,3.0,116.0
357299.04132231406,595000,3.0,137.0
225290.9836065574,265000,2.0,88.0
561397.9530791789,125000,1.0,21.0
357299.04132231406,209000,2.0,86.0
358126.6666666667,215000,2.0,89.0
266615.53623188403,220000,2.0,85.0
278905.9829059829,225000,1.0,57.0
315000.0,229000,3.0,96.0
316720.0714285714,249000,1.0,86.0
306641.6666666667,224750,1.0,74.0
287257.9512195122,225000,2.0,90.0
293954.6041666667,244000,2.0,90.0
293954.6041666667,365000,2.0,126.0
223947.6820083682,187000,2.0,90.0
278645.376344086,579000,3.0,152.0
278946.0487804878,345000,2.0,85.0
561397.9530791789,490000,2.0,100.0
294249.7731958763,399000,3.0,137.0
432170.7151162791,530000,3.0,144.0
373799.21875,299000,3.0,103.0
322179.38181818184,235000,2.0,103.0
278645.376344086,150000,1.0,67.0
278645.376344086,155000,1.0,67.0
316207.01754385966,229000,3.0,85.0
223947.6820083682,179000,2.0,79.0
220160.29411764705,199000,2.0,90.0
278645.376344086,219000,2.0,93.0
278645.376344086,221000,2.0,83.0
220160.29411764705,225000,2.0,82.0
290823.125,232850,1.0,70.0
360069.31192660553,259455,1.0,92.0
271620.3,299132,1.0,73.0
271620.3,333132,1.0,126.0
271620.3,333132,2.0,116.0
271620.3,473132,1.0,95.0
328250.0,322000,1.0,86.0
271620.3,349000,2.0,115.0
243642.85714285713,165000,2.0,86.0
280489.3,210000,2.0,89.0
223947.6820083682,212000,2.0,115.0
223403.007518797,225000,3.0,100.0
278645.376344086,330000,2.0,83.0
278645.376344086,335000,2.0,84.0
379416.6818181818,610000,3.0,126.0
279595.0,215000,2.0,91.0
432170.7151162791,215000,1.0,40.0
318074.19402985077,249000,1.0,70.0
238852.20512820513,304500,2.0,94.0
432170.7151162791,350112,3.0,86.0
367749.8620689655,350112,3.0,86.0
432170.7151162791,410112,3.0,112.0
367749.8620689655,410112,3.0,112.0
367749.8620689655,428580,3.0,115.0
330577.27142857143,239000,1.0,64.0
360069.31192660553,144000,3.0,97.0
218718.13636363635,179000,2.0,85.0
313229.4117647059,190000,1.0,77.0
290204.597826087,195000,2.0,100.0
277212.0068965517,209000,2.0,105.0
218718.13636363635,270000,2.0,114.0
253133.33333333334,295000,2.0,97.0
277212.0068965517,310000,1.0,76.0
277212.0068965517,310000,1.0,75.0
294249.7731958763,329000,4.0,220.0
476351.2195121951,415000,3.0,132.0
432170.7151162791,619000,2.0,135.0
561397.9530791789,220000,1.0,66.0
293954.6041666667,230000,2.0,96.0
223947.6820083682,239000,2.0,80.0
223403.007518797,249000,2.0,116.0
223947.6820083682,255000,2.0,125.0
277725.0,265000,2.0,105.0
278946.0487804878,274000,2.0,89.0
316207.01754385966,295000,2.0,108.0
329990.6976744186,295000,1.0,83.0
561397.9530791789,320000,2.0,71.0
373799.21875,330000,2.0,90.0
373799.21875,347500,2.0,115.0
373799.21875,365000,2.0,106.0
373799.21875,399500,2.0,134.0
358126.6666666667,409000,2.0,124.0
316207.01754385966,449000,3.0,157.0
373799.21875,450000,2.0,120.0
373799.21875,495000,3.0,165.0
561397.9530791789,539000,3.0,170.0
561397.9530791789,439000,2.0,114.0
238852.20512820513,256500,2.0,95.0
307370.2068965517,384000,2.0,153.0
307370.2068965517,515000,3.0,196.0
303358.5,425332,3.0,124.0
298001.2303030303,269000,2.0,91.0
357299.04132231406,279000,2.0,125.0
293954.6041666667,289000,2.0,89.0
561397.9530791789,299000,2.0,87.0
561397.9530791789,349000,2.0,95.0
373799.21875,395000,3.0,110.0
373799.21875,495000,3.0,175.0
254760.86956521738,574000,3.0,182.0
274946.2,249000,2.0,84.0
243994.48780487804,207500,2.0,90.0
243994.48780487804,215500,2.0,90.0
306641.6666666667,230750,1.0,77.0
266431.0714285714,239900,2.0,100.0
306641.6666666667,295500,2.0,106.0
306641.6666666667,308500,2.0,101.0
306641.6666666667,330750,2.0,116.0
225290.9836065574,395000,3.0,123.0
326553.1914893617,179000,2.0,73.0
294249.7731958763,185000,2.0,89.0
216053.57142857142,209000,2.0,67.0
432170.7151162791,210000,1.0,49.0
264300.0,295100,2.0,95.0
317196.43076923076,300150,2.0,109.0
326553.1914893617,425000,3.0,165.0
250187.38461538462,189500,1.0,59.0
432170.7151162791,274705,2.0,84.0
432170.7151162791,276080,2.0,93.0
250187.38461538462,279500,2.0,86.0
290823.125,288850,2.0,89.0
290823.125,290000,2.0,90.0
432170.7151162791,290511,2.0,87.0
268324.0,290511,2.0,87.0
290823.125,291350,2.0,89.0
290823.125,291350,2.0,91.0
290823.125,291520,2.0,91.0
432170.7151162791,299693,2.0,88.0
277212.0068965517,316200,2.0,102.0
250187.38461538462,324500,2.0,94.0
291505.0,325000,3.0,173.0
432170.7151162791,335393,2.0,118.0
432170.7151162791,367455,2.0,133.0
360069.31192660553,387000,2.0,112.0
360069.31192660553,397363,2.0,85.0
277212.0068965517,215000,3.0,108.0
318074.19402985077,290000,2.0,94.0
307370.2068965517,149000,2.0,85.0
294249.7731958763,185000,2.0,63.0
290204.597826087,200000,2.0,93.0
312382.03007518797,259000,1.0,112.0
270895.4090909091,209000,1.0,75.0
312382.03007518797,390000,2.0,131.0
270895.4090909091,235000,1.0,78.0
377500.0,285000,3.0,126.0
432170.7151162791,479000,2.0,137.0
297606.0,265000,2.0,102.0
298500.0,220000,2.0,93.0
294249.7731958763,295000,3.0,108.0
291505.0,330000,3.0,125.0
294249.7731958763,425000,3.0,150.0
330577.27142857143,289000,2.0,85.0
330577.27142857143,195000,1.0,64.0
290204.597826087,199000,2.0,90.0
219325.4,199000,2.0,61.0
294249.7731958763,219000,2.0,86.0
291505.0,224000,2.0,135.0
330577.27142857143,229000,2.0,83.0
307370.2068965517,239000,1.0,131.0
432170.7151162791,249000,1.0,48.0
291505.0,250000,2.0,110.0
290204.597826087,275000,2.0,80.0
264300.0,275000,3.0,120.0
294249.7731958763,285000,2.0,105.0
277212.0068965517,295000,2.0,85.0
360069.31192660553,315000,2.0,107.0
294249.7731958763,349000,3.0,150.0
294249.7731958763,349000,2.0,107.0
299600.0,360000,4.0,130.0
244653.84615384616,397000,2.0,100.0
271620.3,199000,1.0,87.0
277212.0068965517,304539,2.0,105.0
290204.597826087,492500,2.0,145.0
220160.29411764705,235000,2.0,95.0
244000.0,350000,4.0,151.0
243994.48780487804,189500,1.0,76.0
243994.48780487804,212500,2.0,90.0
243994.48780487804,215500,2.0,90.0
243994.48780487804,220500,2.0,87.0
306641.6666666667,230500,1.0,77.0
294249.7731958763,339000,2.0,117.0
294249.7731958763,369000,3.0,118.0
293628.0,252750,2.0,78.0
290204.597826087,420000,2.0,142.0
219325.4,149000,1.0,67.0
294249.7731958763,159000,2.0,88.0
360069.31192660553,165000,1.0,65.0
294249.7731958763,169000,1.0,50.0
307370.2068965517,175000,2.0,75.0
291505.0,190000,3.0,96.0
223947.6820083682,699000,1.0,123.0
223403.007518797,225000,2.0,86.0
561397.9530791789,229000,1.0,50.0
373799.21875,235000,1.0,70.0
298001.2303030303,249000,3.0,125.0
373799.21875,299000,3.0,123.0
298001.2291666667,335000,2.0,101.0
383317.22033898305,360000,2.0,96.0
383317.22033898305,380000,2.0,96.0
280489.3,395000,3.0,114.0
357299.04132231406,419000,2.0,176.0
287257.9512195122,179000,1.0,47.0
306641.6666666667,289000,2.0,96.0
561397.9530791789,520000,2.0,93.0
313229.4117647059,330000,3.0,116.0
277212.0068965517,265000,2.0,105.0
432170.7151162791,359000,2.0,110.0
432170.7151162791,259000,2.0,71.0
291505.0,299000,2.0,100.0
342545.45454545453,299000,2.0,76.0
432170.7151162791,369000,2.0,90.0
295519.04761904763,229000,2.0,103.0
255333.33333333334,239000,2.0,110.0
223947.6820083682,249000,3.0,90.0
561397.9530791789,429000,2.0,108.0
315885.71428571426,325000,3.0,132.0
316207.01754385966,259000,2.0,75.0
263391.8939393939,215000,2.0,90.0
210000.0,219000,1.0,62.0
223947.6820083682,399000,2.0,95.0
270857.14285714284,399000,2.0,68.0
358126.6666666667,229000,1.0,61.0
328045.8333333333,265000,3.0,85.0
312382.03007518797,149000,2.0,125.0
360069.31192660553,169000,1.0,52.0
432170.7151162791,225000,2.0,68.0
432170.7151162791,226000,2.0,70.0
377500.0,280000,2.0,90.0
294249.7731958763,245000,5.0,180.0
377500.0,675000,4.0,398.0
263391.8939393939,555000,3.0,175.0
379000.0,599000,2.0,250.0
223947.6820083682,197000,2.0,100.0
229285.7142857143,199000,2.0,84.0
253489.47368421053,199000,2.0,80.0
298001.2303030303,210000,3.0,131.0
254760.86956521738,225000,3.0,95.0
225290.9836065574,229900,3.0,115.0
357299.04132231406,270000,2.0,98.0
373799.21875,280000,3.0,127.0
340708.06451612903,285000,2.0,100.0
357299.04132231406,285000,2.0,92.0
266431.0714285714,289000,2.0,85.0
261222.22222222222,295000,2.0,95.0
223947.6820083682,299000,2.0,75.0
561397.9530791789,325000,2.0,110.0
373799.21875,325000,2.0,95.0
263391.8939393939,329000,3.0,115.0
316207.01754385966,335000,2.0,101.0
316207.01754385966,349500,2.0,93.0
561397.9530791789,355000,1.0,75.0
278645.376344086,374000,3.0,145.0
225290.9836065574,375000,3.0,108.0
561397.9530791789,425000,1.0,86.0
561397.9530791789,435000,2.0,81.0
561397.9530791789,500000,2.0,100.0
278946.0487804878,174900,1.0,60.0
315000.0,299000,2.0,86.0
315000.0,299000,2.0,85.0
223947.6820083682,119500,1.0,50.0
298001.2303030303,216300,2.0,80.0
274946.2,256300,1.0,76.0
298001.2303030303,258200,2.0,86.0
293954.6041666667,299000,2.0,79.0
561397.9530791789,320000,2.0,122.0
383317.22033898305,360000,2.0,96.0
561397.9530791789,379500,2.0,85.0
298001.2291666667,435000,2.0,115.0
561397.9530791789,510000,3.0,200.0
561397.9530791789,589000,2.0,120.0
561397.9530791789,697500,2.0,90.0
223947.6820083682,289000,3.0,85.0
281703.3333333333,289000,2.0,98.0
243994.48780487804,294462,2.0,102.0
281703.3333333333,334960,2.0,116.0
281703.3333333333,338140,2.0,117.0
281703.3333333333,348740,3.0,153.0
263391.8939393939,369940,2.0,93.0
373799.21875,395000,3.0,175.0
373799.21875,399000,4.0,163.0
561397.9530791789,475000,2.0,86.0
561397.9530791789,500000,2.0,100.0
561397.9530791789,610000,3.0,136.0
377739.6296296296,249000,2.0,91.0
357299.04132231406,125000,1.0,60.0
220160.29411764705,165000,2.0,88.0
248916.08695652173,195000,3.0,115.0
314625.22388059704,199000,1.0,66.0
225290.9836065574,239000,2.0,70.0
298001.2303030303,244000,2.0,105.0
340708.06451612903,245000,2.0,94.0
357299.04132231406,249000,2.0,100.0
569666.6666666666,249000,1.0,55.0
271007.13636363635,265995,2.0,94.0
271007.13636363635,319915,2.0,94.0
476351.2195121951,349000,2.0,85.0
300627.75,135000,2.0,80.0
305776.1666666667,369000,3.0,134.0
318074.19402985077,375000,2.0,91.0
279595.0,205000,2.0,89.0
277212.0068965517,309000,2.0,88.0
290204.597826087,345000,2.0,88.0
298500.0,395000,3.0,152.0
359280.95238095237,399000,1.0,71.0
277212.0068965517,159000,2.0,72.0
216053.57142857142,174000,1.0,71.0
360069.31192660553,185000,2.0,90.0
300627.75,189000,2.0,76.0
218718.13636363635,198000,2.0,83.0
367749.8620689655,209000,2.0,90.0
317196.43076923076,209000,1.0,73.0
244653.84615384616,210000,2.0,95.0
432170.7151162791,215000,1.0,65.0
277212.0068965517,219000,3.0,144.0
293285.71428571426,248000,2.0,92.0
294249.7731958763,249000,2.0,129.0
277212.0068965517,259000,2.0,102.0
293628.0,275000,2.0,80.0
230500.0,279000,3.0,135.0
367749.8620689655,295000,2.0,90.0
290204.597826087,299000,3.0,130.0
279595.0,299900,1.0,79.0
330577.27142857143,320000,2.0,199.0
367749.8620689655,339000,2.0,149.0
290204.597826087,349000,2.0,105.0
317196.43076923076,395000,2.0,100.0
473300.0,558200,3.0,170.0
294249.7731958763,639000,3.0,177.0
216053.57142857142,199000,1.0,80.0
278905.9829059829,329000,2.0,86.0
295375.7631578947,279000,2.0,92.0
278645.376344086,286800,2.0,85.0
316720.0714285714,287830,2.0,92.0
316720.0714285714,288800,2.0,95.0
295375.7631578947,290000,2.0,97.0
316720.0714285714,291392,2.0,95.0
316720.0714285714,298142,2.0,94.0
316720.0714285714,298160,2.0,93.0
316720.0714285714,305795,2.0,98.0
295375.7631578947,349000,2.0,116.0
316720.0714285714,359820,2.0,114.0
561397.9530791789,575000,2.0,104.0
561397.9530791789,379000,2.0,84.0
377739.6296296296,269000,2.0,95.0
377739.6296296296,289000,3.0,100.0
278645.376344086,353500,2.0,99.0
373000.0,549000,3.0,167.0
373000.0,599000,3.0,150.0
377739.6296296296,274000,2.0,95.0
373799.21875,289000,2.0,70.0
377739.6296296296,299000,2.0,104.0
290823.125,232850,1.0,70.0
216053.57142857142,235000,2.0,94.0
313229.4117647059,285000,2.0,112.0
360069.31192660553,110000,1.0,58.0
271620.3,125000,1.0,46.0
294249.7731958763,169000,1.0,104.0
295519.04761904763,189000,2.0,129.0
189000.0,189000,2.0,129.0
360069.31192660553,195000,2.0,91.0
238852.20512820513,197000,2.0,75.0
271620.3,220000,2.0,103.0
294249.7731958763,235000,2.0,131.0
294249.7731958763,239000,2.0,75.0
318074.19402985077,245000,2.0,94.0
432170.7151162791,255000,1.0,73.0
238852.20512820513,259000,2.0,105.0
331600.0,265000,3.0,169.0
244653.84615384616,272000,2.0,127.0
432170.7151162791,325000,2.0,95.0
326553.1914893617,339000,2.0,93.0
277212.0068965517,365000,3.0,150.0
432170.7151162791,293500,1.0,58.0
277212.0068965517,345000,2.0,113.0
277212.0068965517,247200,2.0,76.0
305776.1666666667,369000,3.0,134.0
360069.31192660553,165000,2.0,75.0
294249.7731958763,199000,1.0,93.0
277212.0068965517,255000,3.0,120.0
271007.13636363635,285000,2.0,177.0
432170.7151162791,290000,2.0,120.0
367749.8620689655,290000,2.0,123.0
330577.27142857143,295000,2.0,100.0
432170.7151162791,299000,1.0,67.0
294249.7731958763,162500,3.0,92.0
432170.7151162791,165000,3.0,92.0
290204.597826087,175000,1.0,69.0
277212.0068965517,175000,2.0,85.0
244653.84615384616,192000,2.0,96.0
216053.57142857142,215000,1.0,97.0
312382.03007518797,246000,2.0,92.0
275000.0,275000,2.0,92.0
277212.0068965517,275000,3.0,120.0
294249.7731958763,310000,2.0,224.0
290204.597826087,369000,3.0,189.0
290204.597826087,520000,3.0,162.0
314589.95454545453,180000,1.0,60.0
298001.2303030303,194700,1.0,68.0
298001.2291666667,199000,1.0,62.0
298001.2303030303,224500,2.0,76.0
248916.08695652173,234250,2.0,88.0
298001.2303030303,278000,2.0,86.0
298001.2303030303,285800,2.0,87.0
373799.21875,324000,2.0,90.0
561397.9530791789,365000,2.0,121.0
278946.0487804878,384000,1.0,128.0
561397.9530791789,609000,2.0,127.0
277212.0068965517,175000,1.0,55.0
277212.0068965517,195000,1.0,86.0
253133.33333333334,260000,2.0,104.0
271007.13636363635,295000,4.0,132.0
313229.4117647059,300100,3.0,127.0
313229.4117647059,325000,3.0,116.0
432170.7151162791,595000,2.0,118.0
